read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r303_hap2_chr1_hap2:30087-33583	2	30087	3496	3496	15	13	13	chr1_hap2
r304_hap2_chr1_hap2:4117-7451	2	4117	3334	3332	11	6	8	chr1_hap2
r305_hap1_chr1_hap1:37937-40185	1	37937	2248	2255	15	9	2	chr1_hap1
r306_hap1_chr1_hap1:50846-54659	1	50846	3813	3816	12	12	9	chr1_hap1
r307_hap1_chr1_hap1:4688-8850	1	4688	4162	4165	21	17	14	chr1_hap1
r308_hap1_chr1_hap1:24644-26689	1	24644	2045	2048	9	6	3	chr1_hap1
r309_hap2_chr1_hap2:44428-48794	2	44428	4366	4364	13	12	14	chr1_hap2
r310_hap2_chr1_hap2:2974-8950	2	2974	5976	5974	23	21	23	chr1_hap2
r311_hap2_chr1_hap2:42097-45607	2	42097	3510	3511	16	11	10	chr1_hap2
r312_hap1_chr1_hap1:64049-69057	1	64049	5008	5002	13	15	21	chr1_hap1
r313_hap1_chr1_hap1:62719-66929	1	62719	4210	4212	19	15	13	chr1_hap1
r314_hap1_chr1_hap1:37884-42148	1	37884	4264	4261	19	12	15	chr1_hap1
r315_hap1_chr1_hap1:66446-70518	1	66446	4072	4065	20	9	16	chr1_hap1
r316_hap2_chr1_hap2:72979-76451	2	72979	3472	3476	10	12	8	chr1_hap2
r317_hap1_chr1_hap1:17768-20893	1	17768	3125	3121	10	7	11	chr1_hap1
r318_hap1_chr1_hap1:1148-5220	1	1148	4072	4073	11	9	8	chr1_hap1
r319_hap2_chr1_hap2:33630-38664	2	33630	5034	5029	13	11	16	chr1_hap2
r320_hap1_chr1_hap1:13510-19108	1	13510	5598	5602	25	18	14	chr1_hap1
r321_hap2_chr1_hap2:69755-72576	2	69755	2821	2822	12	7	6	chr1_hap2
r322_hap1_chr1_hap1:62697-68261	1	62697	5564	5566	18	21	19	chr1_hap1
r323_hap2_chr1_hap2:45805-51359	2	45805	5554	5548	26	13	19	chr1_hap2
r324_hap2_chr1_hap2:45137-50096	2	45137	4959	4969	27	21	11	chr1_hap2
r325_hap1_chr1_hap1:13293-16758	1	13293	3465	3469	17	16	12	chr1_hap1
r326_hap1_chr1_hap1:803-3215	1	803	2412	2412	4	7	7	chr1_hap1
r327_hap2_chr1_hap2:38255-43171	2	38255	4916	4923	25	19	12	chr1_hap2
r328_hap1_chr1_hap1:37965-43377	1	37965	5412	5420	19	20	12	chr1_hap1
r329_hap1_chr1_hap1:17547-22054	1	17547	4507	4516	15	20	11	chr1_hap1
r330_hap1_chr1_hap1:29224-33082	1	29224	3858	3858	15	13	13	chr1_hap1
r331_hap1_chr1_hap1:57824-62484	1	57824	4660	4664	14	13	9	chr1_hap1
r332_hap2_chr1_hap2:70691-74038	2	70691	3347	3355	9	13	5	chr1_hap2
r333_hap2_chr1_hap2:29583-32219	2	29583	2636	2636	13	8	8	chr1_hap2
r334_hap1_chr1_hap1:64719-70424	1	64719	5705	5695	23	16	26	chr1_hap1
r335_hap2_chr1_hap2:63248-67618	2	63248	4370	4368	16	13	15	chr1_hap2
r336_hap1_chr1_hap1:73253-77336	1	73253	4083	4086	21	14	11	chr1_hap1
r337_hap2_chr1_hap2:37940-40703	2	37940	2763	2762	10	5	6	chr1_hap2
r338_hap2_chr1_hap2:35451-41171	2	35451	5720	5728	18	23	15	chr1_hap2
r339_hap1_chr1_hap1:61644-64312	1	61644	2668	2665	12	7	10	chr1_hap1
r340_hap2_chr1_hap2:7200-10703	2	7200	3503	3501	15	7	9	chr1_hap2
r341_hap1_chr1_hap1:67585-70399	1	67585	2814	2818	6	11	7	chr1_hap1
r342_hap1_chr1_hap1:24950-27573	1	24950	2623	2619	17	5	9	chr1_hap1
r343_hap2_chr1_hap2:33563-36707	2	33563	3144	3145	11	13	12	chr1_hap2
r344_hap1_chr1_hap1:68605-72517	1	68605	3912	3917	15	13	8	chr1_hap1
r345_hap1_chr1_hap1:72542-76908	1	72542	4366	4366	18	13	13	chr1_hap1
r346_hap1_chr1_hap1:6170-11456	1	6170	5286	5287	25	15	14	chr1_hap1
r347_hap1_chr1_hap1:68255-72391	1	68255	4136	4129	16	11	18	chr1_hap1
r348_hap2_chr1_hap2:67489-71772	2	67489	4283	4291	21	17	9	chr1_hap2
r349_hap2_chr1_hap2:63180-68584	2	63180	5404	5409	20	20	15	chr1_hap2
r350_hap1_chr1_hap1:8141-11287	1	8141	3146	3148	19	11	9	chr1_hap1
r351_hap1_chr1_hap1:55180-59500	1	55180	4320	4322	17	16	14	chr1_hap1
r352_hap1_chr1_hap1:71718-76961	1	71718	5243	5241	19	16	18	chr1_hap1
r353_hap2_chr1_hap2:2395-7123	2	2395	4728	4729	25	17	16	chr1_hap2
r354_hap1_chr1_hap1:54922-60548	1	54922	5626	5623	27	12	15	chr1_hap1
r355_hap1_chr1_hap1:30044-32819	1	30044	2775	2781	11	10	4	chr1_hap1
r356_hap2_chr1_hap2:34530-39249	2	34530	4719	4716	12	11	14	chr1_hap2
r357_hap2_chr1_hap2:30240-32432	2	30240	2192	2189	10	5	8	chr1_hap2
r358_hap2_chr1_hap2:15960-21636	2	15960	5676	5672	31	21	25	chr1_hap2
r359_hap2_chr1_hap2:47713-50274	2	47713	2561	2562	14	10	9	chr1_hap2
r360_hap1_chr1_hap1:63870-67292	1	63870	3422	3408	13	7	21	chr1_hap1
r361_hap1_chr1_hap1:71143-73367	1	71143	2224	2227	4	11	8	chr1_hap1
r362_hap2_chr1_hap2:16799-21358	2	16799	4559	4555	22	14	18	chr1_hap2
r363_hap2_chr1_hap2:69788-73965	2	69788	4177	4174	14	12	15	chr1_hap2
r364_hap1_chr1_hap1:15108-17655	1	15108	2547	2546	11	8	9	chr1_hap1
r365_hap2_chr1_hap2:48197-53455	2	48197	5258	5271	18	18	5	chr1_hap2
r366_hap1_chr1_hap1:21048-26288	1	21048	5240	5252	25	20	8	chr1_hap1
r367_hap1_chr1_hap1:34331-36515	1	34331	2184	2183	8	4	5	chr1_hap1
r368_hap2_chr1_hap2:11587-15408	2	11587	3821	3823	14	14	12	chr1_hap2
r369_hap1_chr1_hap1:39443-43968	1	39443	4525	4523	14	12	14	chr1_hap1
r370_hap1_chr1_hap1:24628-28048	1	24628	3420	3427	9	13	6	chr1_hap1
r371_hap2_chr1_hap2:26948-31416	2	26948	4468	4465	15	10	13	chr1_hap2
r372_hap1_chr1_hap1:57358-63109	1	57358	5751	5741	28	13	23	chr1_hap1
r373_hap2_chr1_hap2:23779-27332	2	23779	3553	3550	12	9	12	chr1_hap2
r374_hap1_chr1_hap1:69375-73389	1	69375	4014	4010	12	10	14	chr1_hap1
r375_hap1_chr1_hap1:12315-14404	1	12315	2089	2084	10	5	10	chr1_hap1
r376_hap1_chr1_hap1:49202-54786	1	49202	5584	5583	25	16	17	chr1_hap1
r377_hap2_chr1_hap2:22920-27799	2	22920	4879	4879	20	20	20	chr1_hap2
r378_hap1_chr1_hap1:66663-68778	1	66663	2115	2111	5	5	9	chr1_hap1
r379_hap2_chr1_hap2:65587-68534	2	65587	2947	2941	8	3	9	chr1_hap2
r380_hap2_chr1_hap2:63296-67528	2	63296	4232	4226	19	9	15	chr1_hap2
r381_hap2_chr1_hap2:59181-63579	2	59181	4398	4408	22	22	12	chr1_hap2
r382_hap2_chr1_hap2:52545-56193	2	52545	3648	3647	15	12	13	chr1_hap2
r383_hap2_chr1_hap2:2204-5109	2	2204	2905	2900	7	6	11	chr1_hap2
r384_hap2_chr1_hap2:75431-79902	2	75431	4471	4478	20	19	12	chr1_hap2
r385_hap2_chr1_hap2:8052-10076	2	8052	2024	2025	9	10	9	chr1_hap2
r386_hap2_chr1_hap2:64293-69848	2	64293	5555	5553	17	19	21	chr1_hap2
r387_hap1_chr1_hap1:43606-46062	1	43606	2456	2447	7	2	11	chr1_hap1
r388_hap2_chr1_hap2:38911-43623	2	38911	4712	4707	9	12	17	chr1_hap2
r389_hap1_chr1_hap1:6710-9062	1	6710	2352	2353	10	9	8	chr1_hap1
r390_hap2_chr1_hap2:59494-64903	2	59494	5409	5407	23	15	17	chr1_hap2
r391_hap1_chr1_hap1:18898-23642	1	18898	4744	4757	23	22	9	chr1_hap1
r392_hap2_chr1_hap2:64587-70019	2	64587	5432	5431	26	17	18	chr1_hap2
r393_hap1_chr1_hap1:11975-15493	1	11975	3518	3518	11	9	9	chr1_hap1
r394_hap2_chr1_hap2:77675-79823	2	77675	2148	2149	7	8	7	chr1_hap2
r395_hap1_chr1_hap1:66224-69227	1	66224	3003	3003	18	10	10	chr1_hap1
r396_hap1_chr1_hap1:59385-64959	1	59385	5574	5577	19	15	12	chr1_hap1
r397_hap2_chr1_hap2:75845-78808	2	75845	2963	2963	8	12	12	chr1_hap2
r398_hap2_chr1_hap2:24141-30076	2	24141	5935	5928	19	13	20	chr1_hap2
r399_hap2_chr1_hap2:22101-26485	2	22101	4384	4386	13	18	16	chr1_hap2
