read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r303_hap1_chr1_hap1:62524-68279	1	62524	5755	5751	25	16	20	chr1_hap1
r304_hap1_chr1_hap1:27971-33518	1	27971	5547	5545	21	17	19	chr1_hap1
r305_hap1_chr1_hap1:5141-8721	1	5141	3580	3583	20	14	11	chr1_hap1
r306_hap2_chr1_hap2:45148-47546	2	45148	2398	2393	3	5	10	chr1_hap2
r307_hap1_chr1_hap1:12570-15104	1	12570	2534	2537	7	10	7	chr1_hap1
r308_hap1_chr1_hap1:22691-25847	1	22691	3156	3157	14	10	9	chr1_hap1
r309_hap2_chr1_hap2:60634-65515	2	60634	4881	4883	21	19	17	chr1_hap2
r310_hap2_chr1_hap2:662-6325	2	662	5663	5656	22	10	17	chr1_hap2
r311_hap1_chr1_hap1:17389-21332	1	17389	3943	3941	17	11	13	chr1_hap1
r312_hap2_chr1_hap2:30111-35634	2	30111	5523	5517	29	16	22	chr1_hap2
r313_hap1_chr1_hap1:2683-6830	1	2683	4147	4151	19	13	9	chr1_hap1
r314_hap2_chr1_hap2:62695-65661	2	62695	2966	2958	11	9	17	chr1_hap2
r315_hap1_chr1_hap1:50716-53653	1	50716	2937	2935	13	10	12	chr1_hap1
r316_hap2_chr1_hap2:56941-62481	2	56941	5540	5536	28	14	18	chr1_hap2
r317_hap2_chr1_hap2:29759-32294	2	29759	2535	2543	10	10	2	chr1_hap2
r318_hap2_chr1_hap2:34318-37072	2	34318	2754	2755	11	9	8	chr1_hap2
r319_hap2_chr1_hap2:68239-71474	2	68239	3235	3231	12	8	12	chr1_hap2
r320_hap2_chr1_hap2:3327-8950	2	3327	5623	5623	20	19	19	chr1_hap2
r321_hap2_chr1_hap2:37184-41042	2	37184	3858	3872	22	17	3	chr1_hap2
r322_hap1_chr1_hap1:61875-67378	1	61875	5503	5502	21	13	14	chr1_hap1
r323_hap1_chr1_hap1:66245-71071	1	66245	4826	4835	17	20	11	chr1_hap1
r324_hap2_chr1_hap2:11670-15026	2	11670	3356	3357	19	16	15	chr1_hap2
r325_hap2_chr1_hap2:26049-31264	2	26049	5215	5213	11	11	13	chr1_hap2
r326_hap1_chr1_hap1:45997-51405	1	45997	5408	5409	23	16	15	chr1_hap1
r327_hap1_chr1_hap1:66928-69934	1	66928	3006	3000	9	3	9	chr1_hap1
r328_hap1_chr1_hap1:68733-74414	1	68733	5681	5682	23	20	19	chr1_hap1
r329_hap2_chr1_hap2:27179-29969	2	27179	2790	2790	15	7	7	chr1_hap2
r330_hap2_chr1_hap2:42096-47593	2	42096	5497	5491	30	10	16	chr1_hap2
r331_hap1_chr1_hap1:42956-48512	1	42956	5556	5561	24	20	15	chr1_hap1
r332_hap2_chr1_hap2:75462-79016	2	75462	3554	3545	8	7	16	chr1_hap2
r333_hap2_chr1_hap2:51204-56699	2	51204	5495	5495	12	21	21	chr1_hap2
r334_hap1_chr1_hap1:46721-49097	1	46721	2376	2380	7	10	6	chr1_hap1
r335_hap2_chr1_hap2:47821-51455	2	47821	3634	3636	15	15	13	chr1_hap2
r336_hap1_chr1_hap1:51534-54479	1	51534	2945	2941	8	11	15	chr1_hap1
r337_hap2_chr1_hap2:31191-37146	2	31191	5955	5956	30	21	20	chr1_hap2
r338_hap1_chr1_hap1:12156-17349	1	12156	5193	5191	17	15	17	chr1_hap1
r339_hap2_chr1_hap2:47814-52032	2	47814	4218	4222	24	14	10	chr1_hap2
r340_hap2_chr1_hap2:73446-76946	2	73446	3500	3499	14	5	6	chr1_hap2
r341_hap2_chr1_hap2:36158-39070	2	36158	2912	2907	4	7	12	chr1_hap2
r342_hap1_chr1_hap1:72654-76875	1	72654	4221	4227	14	20	14	chr1_hap1
r343_hap1_chr1_hap1:523-6062	1	523	5539	5536	22	14	17	chr1_hap1
r344_hap1_chr1_hap1:42787-48029	1	42787	5242	5237	19	17	22	chr1_hap1
r345_hap2_chr1_hap2:43982-49451	2	43982	5469	5475	27	19	13	chr1_hap2
r346_hap2_chr1_hap2:57070-60133	2	57070	3063	3062	7	8	9	chr1_hap2
r347_hap1_chr1_hap1:29882-32056	1	29882	2174	2179	10	8	3	chr1_hap1
r348_hap2_chr1_hap2:38944-41187	2	38944	2243	2241	12	6	8	chr1_hap2
r349_hap1_chr1_hap1:58542-63153	1	58542	4611	4623	15	17	5	chr1_hap1
